Category,Kind,Fabric,Cut,Product_Code,Brand,Color,Warehouse,Location,Supplier,Balance,29,2XL,30,31,32,33,34,35,36,37,38,39,3XL,40,41,42,43,44,45,46,47,48,4XL,50,52,54,56,58,5XL,60,62,64,66,68,6XL,70,L,M,S,XL,XS
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2202,SGL,D.Gray,Warehouse,WH-W32-R188,,,,2,,,,,,,,,,4,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2207,SGL,Black-Beige,Warehouse,WH-W32-R188,,,,2,,,,,,,,,,4,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2207,SGL,Black-Gray,Warehouse,WH-W32-R188,,,,2,,,,,,,,,,4,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2217,SGL,Beige,Warehouse,WH-W1-R2,,,,4,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,2,,,4,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2217,SGL,Black,Warehouse,WH-W1-R2,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,2,,,4,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2219,SGL,Beige,Warehouse,WH-W32-R188,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,2,,,4,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2219,SGL,Black,Warehouse,WH-W32-R188,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,2,,,4,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,2225,SGL,Beige,Warehouse,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,JY838,SGL,Black,Warehouse,WH-W1-R1,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,2,,,4,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,JY838,SGL,Brown,Warehouse,WH-W1-R1,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,2,,,4,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,JY838,SGL,D.Gray,Warehouse,WH-W1-R1,,,,4,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,,,,,2,,,3,,
Clothing,Jackets,Jacket Sport,Regular Fit Jacket Sport,JY995,SGL,Black,Warehouse,WH-W32-R188,,,,7,,,,,,,,,,7,,,,,,,,,,4,,,,,,,,,,,,,,1,,,5,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23507,Fabiani,Black-Gray,Warehouse,WH-W6-R54,,,,6,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,4,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23507,Fabiani,D.Blue-Red,Warehouse,WH-W6-R54,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,4,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23507,Fabiani,Olive (Haki),Warehouse,WH-W6-R54,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,Black-Gray,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,Black-Gray,Warehouse,WH-W6-R54,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,,3,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,D.Blue-Green,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,D.Blue-Green,Warehouse,WH-W6-R54,,,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,D.Blue-Parlament,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,D.Blue-Parlament,Warehouse,WH-W6-R54,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,,3,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,L.Navy (Marine),Retail,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,L.Navy (Marine),Warehouse,WH-W6-R54,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,Olive (Haki),Retail,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,23977,Fabiani,Olive (Haki),Warehouse,WH-W6-R54,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,Antrasit,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,Antrasit,Warehouse,WH-W6-R53,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,Black-Antrasit,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,Black-Antrasit,Warehouse,WH-W6-R53,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,9,4,,7,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,D.Blue,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,D.Blue,Warehouse,WH-W6-R53,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,5,,5,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,D.Olive (Nefti),Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,D.Olive (Nefti),Warehouse,WH-W6-R53,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,L.Navy (Marine),Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,L.Navy (Marine),Warehouse,WH-W6-R53,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,,2,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,M.Red,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,M.Red,Warehouse,WH-W6-R53,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,Olive (Haki),Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,24467,Fabiani,Olive (Haki),Warehouse,WH-W6-R53,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3312,Roundle RL,1 Black,Warehouse,"WH-W3-R13,14,15,16,17",,,,13,,,,,,,,,,11,,,,,,,,,,9,,,,,,,,,,,,,,5,,,8,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3312,Roundle RL,2 D.Blue,Warehouse,"WH-W3-R13,14,15,16,17",,,,15,,,,,,,,,,15,,,,,,,,,,10,,,,,,,,,,,,,,5,,,10,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3312,Roundle RL,5 Gray,Warehouse,"WH-W3-R13,14,15,16,17",,,,8,,,,,,,,,,9,,,,,,,,,,6,,,,,,,,,,,,,,2,,,6,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Black,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Black,Warehouse,WH-W6-R55,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,4,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Black Mell,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Black Mell,Warehouse,WH-W6-R55,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Brown,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Brown,Warehouse,WH-W6-R55,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Indigo,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Indigo,Warehouse,WH-W6-R55,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,,3,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,K.D.Blue,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,K.D.Blue,Warehouse,WH-W6-R55,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,4,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Saks,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Saks,Warehouse,WH-W6-R55,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Toprak,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3980,Fabiani,Toprak,Warehouse,WH-W6-R55,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Black,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Black,Warehouse,"WH-W6-R55,56",,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,4,,4,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Brown,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Brown,Warehouse,"WH-W6-R55,56",,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,D.Blue,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,D.Blue,Warehouse,"WH-W6-R55,56",,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,,3,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Denim Mell,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Denim Mell,Warehouse,"WH-W6-R55,56",,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Haki,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Haki,Warehouse,"WH-W6-R55,56",,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Visne,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,3995,Fabiani,Visne,Warehouse,"WH-W6-R55,56",,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,Black,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,,1,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,Black,Warehouse,"WH-W8-R66,67,68,69",,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,,4,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,Coffee,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,Coffee,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,,1,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,Coffee,Warehouse,"WH-W8-R66,67,68,69",,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,6,,4,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,D.Blue,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,D.Blue,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,2,,1,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J107,Marino Lucci,D.Blue,Warehouse,"WH-W8-R66,67,68,69",,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,4,,3,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J2-1699,Vista Moda,1 Beige,Warehouse,WH-W9-R70,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,2,,,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J2-1699,Vista Moda,915A Black,Warehouse,WH-W9-R70,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,,,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J2-1699,Vista Moda,A915 Black,Warehouse,WH-W9-R70,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,,,1,,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,Black,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,,1,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,Black,Warehouse,"WH-W8-R66,67,68,69",,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,7,,5,2,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,Coffee,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,Coffee,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,,1,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,Coffee,Warehouse,"WH-W8-R66,67,68,69",,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,,5,2,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,D.Blue,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,,0,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,D.Blue,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,,1,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J22989,Marino Lucci,D.Blue,Warehouse,"WH-W8-R66,67,68,69",,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,4,4,,2,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J233599,Marino Lucci,Black,Warehouse,WH-W27-R169,,,,,,,,,,,,,,,,,,,,,,,,,4,10,10,8,6,,4,3,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J233599,Marino Lucci,Navy,Warehouse,WH-W27-R169,,,,,,,,,,,,,,,,,,,,,,,,,4,10,10,8,6,,4,3,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J510106,Marino Lucci,Gray,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J510106,Marino Lucci,Gray,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,1,,,,,,,,,,,
Clothing,Jackets,Jacket Sport,slim jacket sport,J510106,Marino Lucci,Gray,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,15662,Polo Ralph Laurane,Antrasit,Warehouse,WH-W5-R60,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,15662,Polo Ralph Laurane,Brown,Warehouse,WH-W5-R60,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,1,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,15662,Polo Ralph Laurane,D.Blue,Warehouse,WH-W5-R60,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,Black,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,Black,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,7,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,Camel,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,Camel,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,Camel,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,8,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,D.Blue,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,D.Blue,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J833541BS,Marino Lucci,D.Blue,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,9,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Black,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Black,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Blue,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Blue,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Blue,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Gray,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Gray,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,J933532BS,Marino Lucci,Gray,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,6,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,SND1105,I-Run,Black,Retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,SND1105,I-Run,Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,SND1105,I-Run,Black,Warehouse,WH-W9-R72,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,SND1105,I-Run,Blue,Retail,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,SND1105,I-Run,Blue,Retail Wh,,,,,2,,,,,,,,,,2,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
Clothing,Jackets,Jackets Big Size,Big size jacket,SND1105,I-Run,Blue,Warehouse,WH-W9-R72,,,,1,,,,,,,,,,2,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,
Clothing,Jackets,Leather Jacket,,55300,Daniel Hechter,440 D.Brown,Warehouse,WH-W26,,,,,,,,,,,,,,,,,,,,,8,,12,,11,12,12,12,7,,,,,,,,,,,,,,
Clothing,Jackets,Leather Jacket,,55300,Daniel Hechter,990 Black,Warehouse,WH-W26,,,,,,,,,,,,,,,,,,,,,6,,12,,11,11,12,12,8,,,,,,,,,,,,,,
Clothing,Jackets,Leather Jacket,,55301,Daniel Hechter,560 Olive,Warehouse,,,,,,,,,,,,,,,,,,,,,,6,,11,,11,12,12,12,7,,,,,,,,,,,,,,
Clothing,Jackets,Leather Jacket,,55305,Daniel Hechter,440 D.Brown,Warehouse,,,,,,,,,,,,,,,,,,,,,,7,,12,,12,11,12,12,8,,,,,,,,,,,,,,
Clothing,Jackets,Puffy Jacket,Slim Fit Puffy Jacket,17SPO30,Silver Plate,Black,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
Clothing,Jackets,Puffy Jacket,Slim Fit Puffy Jacket,17SPO30,Silver Plate,Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,
Clothing,Jackets,Puffy Jacket,Slim Fit Puffy Jacket,17SPO30,Silver Plate,Black,Warehouse,WH-W9-R72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,0,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,Antrasit,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,Antrasit,Retail Wh,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,Antrasit,Warehouse,WH-W20-R161-W21-R161,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,Black,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,Black,Retail Wh,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,Black,Warehouse,WH-W20-R161-W21-R161,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,4,3,,2,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,D.Blue,Retail,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,D.Blue,Retail Wh,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Jackets,Vest,Vest Regular Fit,24464,Fabiani,D.Blue,Warehouse,WH-W20-R161-W21-R161,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,,3,,
